"probe_id","mgi_symbol","GSM5429739","GSM5429740","GSM5429741","GSM5429742","GSM5429743","GSM5429744","GSM5429745","GSM5429746","GSM5429747","GSM5429748","GSM5429749","GSM5429750","GSM5429751"
"10489500","Spint3",10.40156,8.196645,8.220284,5.069846,8.719817,5.461611,5.138084,5.054037,4.752676,9.425545,5.174276,7.286001,5.057737
"10478547","Spint4",13.186,9.929509,12.44833,7.45692,11.95063,7.344631,5.927174,4.736729,5.055572,12.63107,9.428498,6.121327,5.245771
"10478554","Spint5",12.46698,9.124846,11.29834,6.713758,10.33117,6.804054,6.411544,5.831483,5.985209,11.58379,7.679028,6.280643,6.130601
"10459552","Spire1",8.272086,7.847022,7.997834,7.926579,8.164406,7.894733,7.810984,7.807924,7.544397,8.193524,7.495106,7.607206,6.275076
"10576288","Spire2",6.75944,6.717382,6.742405,6.491343,6.98478,6.936365,6.780565,6.441947,6.663152,6.930243,7.369239,6.589805,6.537767
"10390498","Spmap1",4.551421,4.766449,4.686947,4.650691,5.287955,4.676602,4.682518,4.64726,4.663614,4.652769,4.672861,4.605933,4.616551
"10370573","Spmap2",6.392631,5.656278,6.184908,5.728023,8.109974,5.8868,5.962331,5.45715,5.519596,6.37744,6.36032,5.715515,5.969464
"10522702","Spmap2l",6.004206,5.23663,5.325429,5.193939,7.193981,5.67941,5.308652,5.138299,5.105305,5.686619,5.372382,5.345383,5.436008
"10455809","Spmip10",6.141398,5.870092,5.950259,5.928681,6.767544,6.18407,6.106041,6.039528,6.098135,5.904231,6.07302,5.947283,5.954254
"10426606","Spmip11",4.168993,4.149804,4.140246,4.00902,4.3288,4.168993,4.158861,4.333412,4.138178,4.263405,4.225713,4.115195,5.433039
"10492662","Spmip2",6.018967,5.369872,5.843577,5.380786,7.849152,5.703818,5.555074,5.476249,5.711281,5.768685,6.371943,5.660645,5.130024
"10352097","Spmip3",5.365487,5.276526,5.494727,5.202683,5.750834,5.233642,5.092069,5.108478,5.356504,5.363035,5.130567,5.205151,5.145411
"10544689","Spmip4",9.174098,6.822335,7.265316,6.71736,9.556602,6.777465,6.487116,7.34245,7.544333,8.484612,7.684311,6.854789,7.118181
"10468738","Spmip5",5.868962,4.891901,5.071556,4.754715,7.287209,5.342002,5.078732,4.593498,5.054109,5.306386,4.878145,4.824103,5.022357
"10512254","Spmip6",7.358633,6.473991,7.232402,6.71593,9.015016,7.113094,6.515997,6.598009,6.872712,8.107224,7.659617,6.816465,6.775237
"10374327","Spmip7",6.79852,6.449417,6.462903,6.44074,8.360662,6.499096,6.234028,6.521911,6.315857,6.585094,6.574004,6.148184,6.154008
"10574330","Spmip8",6.615812,6.53456,6.481709,6.435341,7.341111,6.750243,6.517764,6.250278,6.312476,6.34293,6.103195,6.389005,6.481709
"10545266","Spmip9",5.60447,5.400804,5.437723,5.315017,5.883167,5.372156,5.348588,5.204326,5.215771,5.526878,5.228071,5.2777,5.400804
"10568174","Spn",6.580912,6.74205,6.589185,6.659913,6.607406,6.661005,6.965242,6.309404,6.869999,6.562473,6.455685,6.708939,7.259018
"10567838","Spns1",7.959564,7.731884,7.712113,7.896043,7.796341,7.856507,7.87574,7.851651,7.52047,7.841449,7.66868,7.906467,7.742765
"10388194","Spns2",8.050189,7.988413,8.11729,8.511679,7.90813,8.455783,8.225274,8.498259,8.68652,8.270741,8.974483,8.516385,9.373481
"10388211","Spns3",6.219069,6.057186,6.702368,6.047136,6.20986,6.544257,6.54128,6.32805,6.433609,6.160791,6.419864,6.246171,6.884171
"10479010","Spo11",4.592613,4.568892,5.890151,4.469751,6.216057,4.783966,4.995369,4.532413,4.585901,5.278845,4.750723,4.358216,4.908349
"10409616","Spock1",6.201172,6.014565,7.718782,5.846774,8.15808,6.247891,6.09315,5.95513,6.26796,8.453399,6.163926,6.109994,6.165269
"10363415","Spock2",8.786059,8.383183,8.719587,8.505984,8.69695,8.628016,7.915696,9.503706,9.60312,8.962776,10.25222,9.18428,7.758611
"10572024","Spock3",4.797849,4.936788,5.176597,5.12331,4.795232,5.14851,5.070831,5.438292,5.572103,4.7031,5.479627,5.313221,5.10701
"10556509","Spon1",8.701489,8.171419,8.319788,8.19896,8.359201,8.251547,8.059579,9.213468,8.345467,8.52855,8.469881,8.650794,8.050365
"10529264","Spon2",6.932551,7.211317,6.668388,7.583951,6.763314,7.112496,7.033179,6.915395,6.585819,6.499603,6.559,7.107266,7.419742
"10380534","Spop",8.995612,9.269098,9.146066,9.443069,9.082929,9.385204,9.308081,9.354005,9.252883,9.151481,9.236105,9.531359,9.384493
"10494005","Spopfm2",5.863984,6.362529,6.162484,5.974049,5.81658,6.08049,6.331091,5.841806,6.579796,5.863901,5.958291,5.553012,6.06812
"10480445","Spopl",7.692361,7.675273,7.581276,7.836839,7.503001,7.163688,7.295797,8.151765,7.955021,7.738288,7.961745,7.911013,7.657801
"10481420","Spout1",8.326716,8.387337,8.403576,8.506405,8.426756,8.532168,8.520642,8.436069,8.156345,8.346451,8.243143,8.316547,8.077945
"10523717","Spp1",5.958345,6.21888,6.42564,6.650532,6.126843,6.658144,6.345622,6.146848,6.438643,8.233432,8.797868,6.318672,10.58816
"10348410","Spp2",4.531648,4.473821,4.578925,4.42952,4.445369,4.885966,4.583637,4.566025,4.831987,4.512436,4.542195,4.619025,4.552144
"10487321","Sppl2a",9.570111,9.876087,9.628891,10.01533,9.592169,9.856014,10.02792,10.04272,10.047,9.395353,10.08809,9.919153,9.963479
"10364916","Sppl2b",8.728028,8.565813,8.396338,8.696066,8.937753,8.794328,8.679662,8.419012,8.507032,8.642008,8.556462,8.564446,8.698059
"10381770","Sppl2c",6.941337,6.230305,6.5619,6.189404,7.607183,6.79223,6.703861,6.350565,6.408342,6.645295,6.456426,6.358328,6.718652
"10524647","Sppl3",9.474697,9.364049,9.368407,9.362296,9.431742,9.389722,9.419536,9.565063,9.420702,9.456996,9.65642,9.510464,9.175313
"10545807","Spr",7.426372,7.502602,7.772952,7.885434,7.168388,8.034706,7.840834,8.006596,7.999872,7.629633,7.909247,7.781863,7.766793
"10474671","Spred1",8.057383,8.628386,8.657209,8.749152,8.450471,8.611261,8.87579,8.74277,8.850911,8.278452,8.924109,8.972362,8.215794
"10374455","Spred2",9.006107,9.135545,9.119791,9.046927,9.042345,9.063457,8.837109,8.88247,8.568545,9.019293,8.693456,9.038703,8.327001
"10561673","Spred3",6.825294,7.118469,6.9937,6.915977,6.86878,6.985737,7.034114,6.893876,6.832005,6.870242,6.804375,6.87566,6.723223
"10524973","Spring1",7.610799,7.483802,7.314637,7.7871,7.463728,7.795896,7.564054,7.653351,7.732694,7.759225,7.288545,7.498284,7.648684
"10568948","Sprn",5.496494,5.670825,5.468612,5.678343,5.548996,6.044451,5.620814,5.75878,5.528615,5.653454,5.633835,5.674463,5.442721
"10499899","Sprr1a",6.46694,9.986804,6.942387,6.653881,6.327686,6.741693,7.219867,6.061668,6.807256,6.385927,6.378984,6.133518,6.420412
"10499891","Sprr1b",5.597031,6.032356,5.567048,5.669287,5.219761,5.86439,5.812083,5.303292,6.026488,5.409339,5.586245,5.331826,5.454977
"10493850","Sprr2a1",7.61549,11.23996,8.2367,7.755937,7.841063,7.772686,8.271319,7.434791,8.348429,7.655235,8.022306,7.563747,9.096722
"10493856","Sprr2a3",6.961451,10.30588,7.590364,7.183174,7.058486,7.701258,7.759872,6.574594,7.500385,7.081682,7.212878,6.701921,8.324931
"10493860","Sprr2b",4.830942,5.12164,5.022079,4.695349,4.847738,4.674848,5.069324,4.554334,5.461415,4.654902,4.883089,4.812018,4.806113
"10493864","Sprr2d",5.696189,5.838414,5.938907,5.86629,5.880015,5.871501,6.071596,5.700499,6.178969,5.776306,5.889184,5.731962,5.844339
"10493867","Sprr2e",5.310835,5.051439,5.356337,5.269365,4.960565,5.146603,5.689207,4.62693,5.553638,4.773126,5.539962,4.889281,5.141452
"10493870","Sprr2f",4.259077,4.705679,4.639721,4.483972,4.399674,4.453323,4.476663,4.309804,4.621109,4.447493,4.578271,4.355649,4.462675
"10493873","Sprr2g",4.357166,4.632353,4.290471,4.498949,4.396691,4.309997,4.518526,4.279293,4.667909,4.164269,4.503129,4.222163,4.617755
"10493876","Sprr2h",4.604328,5.21044,4.922924,4.726175,4.66145,4.633002,4.89721,4.536111,4.901245,4.693814,4.707659,4.517937,4.61633
"10493879","Sprr2i",4.392054,4.765049,4.450343,4.527583,4.465014,4.544607,4.504647,4.366398,4.495153,4.31278,4.249918,4.203586,4.39094
"10493882","Sprr2j-ps",4.644059,4.752528,4.94465,4.783942,4.636016,4.728355,5.199405,4.539376,4.81207,4.707789,4.665614,4.447489,4.845643
"10493886","Sprr2k",4.938561,5.10638,5.076321,4.735362,4.783595,4.938952,5.198335,4.826233,5.27791,4.948675,5.118737,4.84943,5.086129
"10499896","Sprr3",4.793863,4.93313,5.206119,5.052919,4.722093,4.964948,5.076932,4.754573,5.268264,4.653289,4.942393,4.868268,4.630114
"10499902","Sprr4",6.628682,6.378498,6.392819,6.396233,6.338563,6.574022,6.756819,6.035759,6.60344,6.072977,6.388875,6.38154,6.330805
"10576524","Sprtn",7.148392,7.504705,7.233268,7.590145,7.697483,7.374364,7.473453,7.39775,7.263789,7.084392,7.476336,7.489464,7.455823
"10491721","Spry1",8.407002,8.667267,8.78132,8.708992,8.906987,8.70112,8.699166,8.836695,8.936808,8.847575,8.746797,8.646397,8.274466
"10422227","Spry2",6.751527,7.180591,7.185299,7.250915,6.954851,7.271082,7.300718,7.527381,7.497349,6.973575,7.450995,7.525001,6.329576
"10598138","Spry3",4.817101,5.131981,4.9861,4.943859,4.989418,5.282378,5.521001,4.873669,5.070807,4.635933,4.884789,4.906554,4.762866
"10458555","Spry4",7.852792,8.69334,8.270176,9.075721,8.241303,8.819548,9.173314,8.271629,7.943343,7.372763,7.933226,8.454378,7.581347
"10432923","Spryd3",7.767752,7.376608,7.470635,7.519876,7.605033,7.374794,7.300099,7.373424,7.187935,8.233416,7.429443,7.238835,8.062669
"10373355","Spryd4",8.032645,7.968918,7.876276,8.156281,8.099253,8.091264,8.179791,8.164248,7.778083,8.125601,7.815505,7.90263,8.752964
"10420659","Spryd7",8.187953,8.864518,8.572637,8.943048,8.48394,9.024277,8.875976,9.110702,8.874377,8.514527,8.760391,8.645405,8.324994
"10518735","Spsb1",8.806028,9.734662,8.820137,9.205778,8.864044,9.167727,9.538133,8.635015,8.823019,8.716637,8.912302,9.210955,8.068638
"10541721","Spsb2",7.337869,7.300928,7.42114,7.394459,7.108871,7.569207,7.262549,7.19187,7.196754,7.55358,7.390064,7.355135,7.428518
"10442629","Spsb3",8.042732,7.525631,8.055415,7.885371,8.346982,7.904119,7.700675,7.986362,7.868912,8.17475,7.66389,7.754303,7.256021
"10595848","Spsb4",6.174067,6.224188,6.160038,5.974795,5.972773,6.312906,6.154161,5.977875,5.955173,6.061882,6.159916,6.03999,6.242326
"10351905","Spta1",4.874879,5.142215,5.139527,5.068789,4.907623,5.10161,5.240387,4.991722,5.323269,4.776378,4.965189,5.197642,5.000533
"10470834","Sptan1",10.01738,10.41139,9.946273,10.49391,9.950136,10.34435,10.46695,10.16063,10.11753,9.639234,10.293,10.43752,9.404584
"10401068","Sptb",7.208999,7.08042,7.123906,7.0897,6.950968,7.238356,7.084157,7.074625,6.809175,7.22952,7.193332,7.009573,6.842271
"10384885","Sptbn1",11.72691,12.20033,11.65462,12.26105,11.41383,12.03044,12.1896,11.69869,11.70186,10.97693,11.71212,12.14392,10.82517
"10460423","Sptbn2",7.462247,7.328962,6.974468,6.681023,7.12489,6.857851,6.688818,6.913086,6.791451,6.996268,6.749563,6.828002,7.443576
"10561266","Sptbn4",5.888258,5.848485,6.168255,6.01376,5.905098,6.186594,6.053221,5.882948,6.109486,5.843146,5.916134,5.962544,6.35959
"10409294","Sptlc1",8.233099,8.499729,8.550303,8.736776,8.408224,8.521742,8.60835,8.923308,8.760481,8.250895,8.595341,8.636021,7.806858
"10401781","Sptlc2",9.856629,9.836426,10.0282,10.05363,10.02237,10.08346,10.11764,10.11342,9.958493,9.836562,10.32649,10.09048,9.365246
"10476545","Sptlc3",5.60337,5.822283,5.943383,5.404311,5.728304,5.457563,5.383628,5.474609,5.547055,5.798241,5.419456,5.327348,5.381845
"10400321","Sptssa",7.450817,7.49193,7.520152,7.608129,7.440486,7.242751,7.576348,7.922844,7.418392,7.713699,7.575567,7.428439,7.825164
"10498653","Sptssb",4.425326,6.666354,4.681345,4.388455,4.386194,4.440096,4.632757,4.398219,4.813783,4.357791,4.48111,4.364371,4.531329
"10563659","Spty2d1",8.111211,7.73843,8.013326,7.906154,7.960721,7.623373,7.626889,7.805884,7.809958,8.316845,7.711967,7.773863,7.337959
"10542656","Spx",5.422776,5.661452,5.745226,5.525363,5.467166,5.729367,5.902921,5.426522,5.660918,5.532864,5.516943,5.618255,5.705326
"10411078","Spz1",7.55218,5.67915,6.628874,5.168267,9.824275,5.675903,5.320553,5.251795,5.324819,8.482264,6.13631,5.370171,5.098879
"10424349","Sqle",8.463176,8.410681,9.088257,8.588822,9.301117,8.861835,8.800509,8.128589,8.206155,9.253582,8.594051,8.004712,8.094938
"10475532","Sqor",9.863897,10.37692,10.64249,10.49917,10.40118,10.43558,10.11098,11.39368,10.82235,10.47198,10.5607,10.9682,9.893643
"10385572","Sqstm1",11.56818,11.68153,11.54536,11.61791,11.50203,11.62704,11.67323,11.67465,11.61167,11.50364,11.59138,11.48005,11.19303
"10458349","Sra1",9.840652,9.955851,9.889637,9.935133,9.729153,9.782269,9.665727,10.18941,10.09708,9.923615,9.637299,9.665579,9.186588
"10517945","Srarp",5.309752,5.080073,5.191282,5.073949,5.135185,5.282839,5.146296,5.101439,5.129894,5.021806,5.20969,5.13634,5.308988
"10453399","Srbd1",7.098375,7.200919,7.069252,7.331986,7.106815,7.163602,7.203719,7.338883,7.220925,7.12555,7.368159,7.10251,6.975095
"10477970","Src",8.586357,8.167164,8.318621,7.879447,8.287716,8.127293,7.931394,8.084292,7.495612,8.528283,8.243775,8.05368,8.324547
"10557655","Srcap",9.6026,9.324617,9.432664,9.546439,9.470644,9.553741,9.384621,9.63621,9.549193,9.53694,9.623363,9.692693,9.327716
"10390430","Srcin1",6.819837,6.544203,6.576437,6.554772,6.585164,6.738517,6.71961,6.573229,6.702199,6.673713,6.577515,6.421577,6.945277
"10410452","Srd5a1",8.328255,7.117567,8.288851,6.187368,8.244451,6.528818,6.261264,6.163547,6.252794,8.301104,6.607512,6.591718,5.816361
"10452854","Srd5a2",9.663083,7.874759,10.49449,7.214749,10.85293,8.393656,5.907922,7.168318,6.97822,11.02402,7.87451,7.911326,5.441377
"10522589","Srd5a3",9.480848,9.720245,9.461812,9.867186,9.648549,9.893684,9.928101,9.728738,9.197445,9.465079,9.150331,9.616144,8.654835
"10386473","Srebf1",9.852759,9.743287,9.862833,9.799396,9.82646,10.37697,9.871177,10.15617,9.177716,9.933527,9.292277,9.823988,8.671949
"10425695","Srebf2",9.165214,8.722228,9.297446,8.771634,9.383799,8.852013,8.749346,8.728454,8.85761,9.530662,8.872058,8.816224,8.982903
"10411839","Srek1",9.066151,8.742771,8.897246,8.513835,8.942123,8.510257,8.395515,9.052398,9.155659,9.133434,9.05827,8.930468,8.557875
"10407012","Srek1ip1",8.127112,8.223363,8.413021,8.421001,8.430892,8.560041,8.349918,8.927182,8.285455,8.635025,8.35028,8.400329,8.091085
"10451363","Srf",8.442033,8.205122,8.049809,8.512982,8.36589,8.279867,8.341501,8.386134,7.899414,8.345017,8.000136,8.236216,8.249154
"10455695","Srfbp1",7.172716,7.311918,7.294188,7.501916,7.224635,7.379408,7.07926,7.356167,7.351768,7.348001,7.382894,7.416948,7.366611
"10372891","Srgap1",7.003052,7.574299,7.584128,7.805985,7.322697,7.496696,7.799935,7.94148,7.820978,7.061829,7.441658,7.879546,6.993925
"10357630","Srgap2",9.451628,8.84167,8.895138,9.04717,8.944854,8.61548,8.833714,8.929811,8.857668,9.061484,8.957285,9.052197,8.392121
"10546853","Srgap3",7.569808,6.908507,7.031855,6.677401,7.001779,6.796851,6.714815,7.07382,7.077594,7.075323,7.413538,6.646491,7.233038
"10369615","Srgn",12.8312,12.10515,12.11007,12.03789,12.06701,11.75213,11.94035,11.83854,11.78769,12.19363,11.76983,11.99359,12.30707
"10519504","Sri",10.47252,10.87447,10.52151,10.98487,10.40538,10.64919,10.9222,10.67462,10.52831,10.55899,10.74709,10.84328,10.79669
"10437376","Srl",6.798755,6.879663,6.38613,6.799714,6.538294,6.543225,6.61049,6.836806,6.3125,6.505536,6.567753,6.514358,5.937933
"10510391","Srm",10.70769,10.31989,9.870987,10.21647,10.29431,10.37469,10.27954,10.10015,9.79285,10.22676,9.413997,9.643621,10.79325
"10490621","Srms",6.514288,6.436522,6.53388,6.340379,6.333536,6.59767,6.685626,6.634144,6.642111,6.24652,6.3827,6.520332,6.89287
"10486107","Srp14",8.562692,8.611506,8.256344,8.67143,8.433731,8.049041,8.177204,8.346229,8.12886,8.756853,8.111137,8.355339,8.068436
"10454674","Srp19",6.566834,6.566223,6.567827,6.711878,6.521323,6.594392,6.653209,6.807061,6.514317,6.611727,6.344012,6.57404,7.524953
"10395739","Srp54a",10.9587,11.25893,11.16902,11.02629,11.10872,11.17852,11.26927,11.07807,11.03495,10.93572,11.10922,11.11161,11.64078
"10395788","Srp54c",10.77822,11.12221,10.96863,10.84764,10.9562,10.98251,11.0804,10.88561,10.81583,10.70799,10.89281,10.92068,11.42664
"10393222","Srp68",9.157841,8.844051,9.231711,8.970477,9.179172,8.965277,9.011405,9.243466,8.902623,9.41202,8.802615,9.052239,10.19198
"10522676","Srp72",9.785336,9.910457,10.11691,9.908928,10.17699,9.86787,9.97469,9.970497,9.951772,10.08503,9.700998,9.889341,10.53589
"10473547","Srp9",9.327539,9.640849,9.924011,9.663479,9.868224,9.526181,9.617314,9.301795,9.333677,9.7365,9.256668,9.337585,10.96617
"10449471","Srpk1",9.574202,9.454693,9.399313,9.44823,9.885582,9.358442,9.324556,9.539036,9.386945,9.618602,9.798235,9.426058,10.53259
"10528484","Srpk2",8.755747,8.999997,8.815579,9.080173,9.017354,8.915207,8.791384,9.306317,8.959536,8.70785,9.06872,9.193308,8.491271
"10600284","Srpk3",5.963566,5.982036,5.993723,5.975392,5.851254,6.233335,6.140725,6.010739,5.922881,5.932341,5.942222,5.982036,6.651859
"10584194","Srpra",10.30291,9.979132,10.6305,10.11111,10.49653,9.939346,10.07022,10.14756,10.12861,10.62104,10.00282,10.12962,11.47374
"10596137","Srprb",9.471049,9.298162,9.403271,9.353881,9.64474,9.379605,9.324085,9.25244,8.709452,9.575514,9.065757,9.209939,9.891272
"10603583","Srpx",7.401721,7.601632,7.617312,7.528445,7.301515,7.610166,7.531674,8.283747,7.836378,7.773459,7.875954,8.265205,7.328032
"10601659","Srpx2",8.327728,9.573242,7.981336,9.916517,8.332472,8.993359,9.584291,7.762065,7.105986,7.228299,6.89483,8.176953,7.225545
"10388377","Srr",9.538415,8.612099,8.759834,8.490393,8.843001,8.304494,8.075871,9.119931,8.408095,9.095669,8.408769,8.826861,8.033486
"10532524","Srrd",8.043266,8.190777,8.015174,8.30784,8.241838,8.363959,8.193546,8.58077,8.183444,8.288815,7.948431,8.143424,8.038742
"10517345","Srrm1",10.13625,9.712554,10.07904,9.505656,10.02972,9.594593,9.241879,9.901937,9.989349,10.40635,9.977452,9.845978,9.266295
"10442341","Srrm2",11.73677,11.32356,11.53977,11.27071,11.58648,11.25079,10.98569,11.83537,11.79056,11.81606,11.8203,11.71779,11.58455
"10526391","Srrm3",6.32807,6.268023,6.341622,6.327412,6.25052,6.643622,6.468485,6.181382,6.320276,6.102578,6.233953,6.208287,6.842681
"10533055","Srrm4",5.810619,5.835279,5.797135,5.816625,5.820113,6.202715,5.953499,5.705525,5.758985,5.596482,5.663092,5.747383,6.259907
"10534694","Srrt",9.423646,8.631492,8.853082,8.806194,8.931261,8.626416,8.603157,8.881246,8.661633,9.170946,8.880892,8.927744,9.039747
"10380210","Srsf1",9.146766,8.995277,9.309659,9.314646,9.283581,9.227234,9.226951,9.434686,9.395079,9.227234,9.534118,9.34963,8.339506
"10407993","Srsf10",10.47659,10.30514,10.28154,10.26518,10.58942,10.30765,10.26837,10.34209,10.47346,10.50698,10.71904,10.30514,10.23374
"10503036","Srsf11",9.248411,8.866463,9.175982,9.003115,9.20146,9.046155,8.863033,9.404921,9.277373,9.348512,9.28594,9.258217,9.07671
"10503876","Srsf12",5.398871,5.563774,5.770452,5.321568,5.766183,5.706213,5.312782,5.236283,5.501058,5.501058,5.427514,5.448492,5.787423
"10605561","Srsf19",4.107936,4.082766,4.140873,4.128245,4.15233,4.151528,4.195784,4.029686,4.201703,4.143496,4.143228,4.15334,4.119588
"10393395","Srsf2",10.70857,10.43858,10.55899,10.5452,10.65552,10.57197,10.58408,10.70978,10.64794,10.51236,10.81039,10.67843,10.25797
"10501661","Srsf3",10.7404,10.83382,10.52684,10.63334,10.6092,10.59002,10.76649,10.86608,11.05189,10.92955,11.23876,10.71873,10.65767
"10508697","Srsf4",9.247022,9.08062,9.124715,9.195837,9.029162,9.075428,9.061604,9.492999,9.618359,9.267076,9.64716,9.50377,9.216887
"10508490","Srsf5",9.644557,9.367493,9.614929,9.339615,9.448751,9.150494,9.125237,9.74015,9.832493,9.972784,9.955978,9.669388,10.09134
"10478291","Srsf6",9.702158,9.522857,9.691161,9.59504,9.758323,9.483804,9.423648,9.760888,9.561995,9.773593,9.667379,9.65735,10.78957
"10453102","Srsf7",9.188587,8.709869,8.865311,8.722728,8.995466,8.542395,8.601307,9.098093,9.220919,9.365957,9.398251,8.932038,9.227554
"10524676","Srsf9",8.453424,8.556336,8.454684,8.672657,8.618099,8.406573,8.355083,8.681953,8.206256,9.008279,8.786344,8.53712,8.956978
"10477061","Srxn1",9.844059,8.756198,8.80413,8.786147,8.980814,8.553947,8.537274,8.724459,8.477177,9.346135,8.448545,8.648339,7.844426
"10608193","Sry",7.601816,7.738188,7.883194,7.386428,7.614075,7.792016,7.764757,7.283349,7.745856,7.537642,7.680629,7.571292,7.750642
"10457598","Ss18",8.03945,7.965517,8.127849,8.203948,7.953234,7.983301,8.237639,8.419788,8.227693,8.176414,8.383354,8.189207,8.31103
"10479311","Ss18l1",9.80426,8.006151,8.779513,7.568508,8.952196,7.905231,7.840428,7.610575,7.482483,9.452282,7.638941,7.813385,7.402603
"10590383","Ss18l2",7.033744,7.204792,7.277885,7.393674,7.077661,7.371112,7.584118,7.381549,7.03826,7.287444,7.107913,7.152225,7.405607
"10472605","Ssb",9.09289,9.178663,9.21849,9.176571,9.140468,9.085915,9.2026,9.369164,9.169104,9.40415,9.389732,9.137386,9.295876
"10375125","Ssbp1",8.036207,7.948939,8.105371,7.926607,8.052992,7.978868,8.02751,8.276218,8.316261,8.328036,8.221084,8.049236,7.828473
"10406551","Ssbp2",10.24741,10.12197,9.780771,10.02299,9.752649,9.808074,9.687891,10.16393,10.22168,10.02336,10.4147,10.21357,9.558327
"10506603","Ssbp3",9.189836,9.226379,8.949702,9.233581,8.844264,9.215885,8.992352,9.552599,9.434059,8.994625,9.497052,9.339327,9.554678
"10579313","Ssbp4",8.598932,8.644638,9.087221,8.67168,9.035522,8.746672,8.610226,8.484924,8.692876,9.160734,8.884586,8.547697,8.623432
"10534537","Ssc4d",7.169816,7.254382,7.368476,7.18649,7.16077,7.558534,7.44049,7.1885,7.380581,7.298587,7.195533,7.227201,7.479487
"10549733","Ssc5d",7.284294,7.250857,7.20855,7.341589,7.187359,7.443686,7.366185,7.217833,7.267655,7.195564,7.145764,7.169563,7.108696
"10532767","Ssh1",8.594012,8.778549,8.53444,8.963589,8.54416,8.721676,8.555295,8.908947,8.70397,8.808363,9.049367,8.876479,8.908649
"10378833","Ssh2",8.93139,9.391373,9.194487,9.61845,9.363499,9.102816,9.070961,9.90917,10.46638,8.960912,10.15558,10.00734,9.240008
"10464672","Ssh3",8.136477,7.728415,7.927133,7.706563,7.772165,7.746628,7.717731,7.757236,7.785967,8.160652,7.758592,7.823756,7.961926
"10537007","Ssmem1",4.977934,5.007331,4.888983,4.546179,6.163542,4.964819,4.914773,4.541958,4.762589,4.747257,5.296642,4.67302,4.631797
"10480672","Ssna1",7.543945,7.58836,7.497775,7.749576,7.511116,7.58836,7.677674,7.628098,7.28015,7.72106,7.491095,7.458239,7.287529
"10542740","Sspn",8.13826,8.490776,8.185042,8.776667,7.940117,8.398352,8.559708,8.302783,7.653807,7.549338,7.702862,8.424303,6.583019
"10537978","Sspo",6.41967,6.439814,6.74406,6.498927,6.403136,6.889397,6.736705,6.491088,6.612449,6.310168,6.563135,6.409005,6.748352
"10408709","Ssr1",11.36987,11.25384,11.51449,11.32623,11.49639,11.33764,11.43729,11.22182,11.20914,11.36698,11.3598,11.16917,11.64414
"10493259","Ssr2",11.30479,11.10212,11.21836,11.12393,11.3466,11.06101,11.10413,10.9528,10.40815,11.25489,10.72278,10.87514,11.45177
"10498519","Ssr3",10.31392,10.27933,10.81552,10.4388,10.82194,10.45377,10.46387,10.18615,10.04113,10.6055,10.1403,10.33644,10.64565
"10600301","Ssr4",10.93559,10.48401,10.93576,10.33157,10.95589,10.12621,10.25275,10.52527,10.23814,11.42415,10.32362,10.15327,12.05956
"10473414","Ssrp1",9.02195,8.931618,8.940507,9.026841,8.956767,8.727461,8.764686,9.199772,9.337448,9.339801,9.295668,9.136488,9.165464
"10438730","Sst",6.759236,6.834626,6.927999,6.786453,6.765161,7.1191,7.063908,6.6196,6.889978,6.572777,6.742664,6.814864,9.992186
"10395889","Sstr1",5.186092,5.350287,5.474288,5.21776,5.198805,5.503453,5.447509,5.068388,5.188684,5.294858,5.406106,5.433604,5.428917
"10382341","Sstr2",5.803051,5.789731,5.978525,5.762313,5.824584,6.219637,6.141374,5.646554,6.011943,5.785308,5.941057,5.626701,7.889599
"10430365","Sstr3",6.118505,5.866997,6.17163,5.985383,6.003501,6.672122,6.240048,5.886967,6.254943,5.647501,6.032476,6.109238,6.143581
"10476886","Sstr4",6.465184,6.86488,6.840395,7.073355,6.508041,7.16441,6.978253,7.059075,7.222097,6.611524,7.273633,7.402783,6.80419
"10448963","Sstr5",5.345444,5.563009,5.540384,5.282695,5.32617,5.394985,5.705865,5.638919,5.497832,5.415869,5.263321,5.328358,5.370728
"10546817","Ssu2",6.409657,6.393261,6.695633,6.497027,6.414825,6.754208,6.613166,6.347278,6.39418,6.195202,6.356304,6.494496,6.812581
"10511139","Ssu72",9.793414,9.806066,9.793414,9.834496,9.757869,9.624566,9.67642,10.02067,9.623113,9.927309,9.793414,9.686596,9.696265
"10496796","Ssx2ip",8.419606,7.388976,8.312544,7.570242,8.703985,7.661403,7.640212,7.315253,7.447032,8.473501,7.94624,7.632979,8.573529
"10598989","Ssxa1",3.911021,3.826002,3.911021,3.922282,3.927755,4.009808,3.77578,3.945906,3.937294,3.746672,3.789308,3.892273,3.974367
"10598538","Ssxb1",5.314793,5.9639,5.650405,5.580054,5.432749,5.351412,5.783422,5.061814,5.991094,5.388851,5.5072,5.197244,5.139021
"10598524","Ssxb10",3.912886,4.13652,4.294076,4.213614,4.267474,4.302315,4.231353,4.206295,4.521818,4.036896,4.021155,4.017503,3.847242
"10598528","Ssxb13",5.139881,5.741032,5.413763,5.290448,5.215197,5.130005,5.48258,5.00031,5.656703,5.052557,5.280325,5.085181,4.940812
"10603525","Ssxb2",4.82578,4.943305,4.698557,4.869947,4.711905,5.274975,4.908842,4.836321,4.933681,4.478387,4.70665,4.666181,4.801165
"10603538","Ssxb3",5.302028,5.963568,5.598382,5.420549,5.382154,5.278613,5.937694,5.153626,6.084867,5.151791,5.569302,4.963268,5.183303
