"","GSM5429739","GSM5429740","GSM5429741","GSM5429742","GSM5429743","GSM5429744","GSM5429745","GSM5429746","GSM5429747","GSM5429748","GSM5429749","GSM5429750","GSM5429751"
"10338200",6.58371,5.975815,6.189232,6.790846,6.280879,5.63553,5.084936,7.507714,7.103377,6.72679,7.047843,6.819458,6.118962
"10338201",5.280646,4.967906,4.510019,5.83264,5.408263,5.197565,6.435241,6.07105,6.76225,5.823356,6.013592,5.904349,5.760052
"10338202",8.356289,7.959094,8.172691,8.214539,7.923178,8.58134,8.483658,7.928636,8.019901,7.78446,8.166525,7.982524,8.713923
"10338203",6.947812,6.502086,7.182071,6.860559,6.652236,7.209878,7.286334,6.909463,7.044267,6.86276,6.797154,7.093979,8.336859
"10338204",5.97364,5.487473,5.397598,5.749844,6.339037,4.936825,5.196945,6.256079,5.678607,5.999241,6.31575,6.287829,6.19822
"10338205",8.842375,9.047421,8.697819,9.098346,8.465255,8.59827,8.659445,9.168917,8.665388,9.238599,8.71382,9.005941,9.079695
"10338206",3.664149,3.359471,3.589103,3.572141,3.512978,3.564578,3.495978,3.487086,3.661456,3.445773,3.661026,3.602798,3.72699
"10338207",3.352194,3.468628,3.339053,3.241396,3.342764,3.472995,3.394027,3.496994,3.371143,3.34661,3.463224,3.477693,3.363238
"10338208",7.327995,7.151727,7.333847,6.986435,7.291855,7.528722,7.361414,7.580704,7.672301,7.626627,7.564724,7.519706,6.133998
"10338209",8.725685,8.623425,8.497377,9.463898,8.520914,7.995382,8.803616,9.039264,9.179463,8.697948,9.165285,9.156065,8.916139
"10338210",7.624859,8.014264,7.19955,8.124229,7.472994,8.092671,8.009958,7.86111,7.457363,7.686106,7.475431,7.371337,7.895664
"10338211",6.948471,6.880284,6.77703,6.756507,6.530057,6.167014,7.028742,7.354578,6.947435,7.195582,6.549341,6.702864,7.686436
"10338212",4.011022,3.651868,4.774775,4.116176,3.521873,3.954674,3.842678,3.910992,3.846812,3.711087,3.951206,3.759432,3.8762
"10338213",11.2797,11.32341,11.3452,11.22621,11.06037,11.05702,11.39125,11.17967,11.69274,11.04577,11.4441,11.30598,11.27259
"10338214",8.330633,8.344245,8.45827,8.233141,8.25452,9.016128,8.972834,8.278599,8.338811,8.224797,8.466315,8.296754,8.786278
"10338215",4.11541,4.343387,4.475155,4.496315,4.042853,4.284192,4.828046,4.402826,4.800307,4.66695,4.382862,4.414989,4.216618
"10338216",8.109586,7.692038,7.845852,7.389973,7.26355,7.613915,7.966009,8.441603,8.001943,8.212906,8.331464,8.099119,8.709864
"10338217",9.636602,9.383773,9.704235,9.368753,9.692041,9.03985,9.084393,9.533662,9.536228,10.29417,9.878401,9.000708,8.935826
"10338218",5.357121,5.452024,5.896786,6.359613,4.811213,5.236496,5.898532,5.615533,5.594809,6.116742,5.677943,5.542464,5.376176
"10338219",7.436123,6.87774,7.005132,7.060487,6.694325,6.8592,7.309406,6.917875,7.161453,6.836554,7.093026,7.064302,7.186292
"10338220",6.146822,5.920778,6.05023,6.332908,5.589085,4.706096,5.780031,6.223583,6.243532,5.625374,6.120591,6.489852,5.972629
"10338221",11.68644,11.52881,11.53167,11.68116,11.88548,11.82809,11.70089,11.55288,11.66972,11.61252,11.56835,11.34785,11.76408
"10338222",4.290185,4.335838,4.570635,4.171401,4.083715,3.785215,3.880209,4.770738,5.039536,4.754223,4.719015,4.987386,5.305021
"10338223",7.621107,7.486581,7.103069,8.200444,7.286907,7.873939,8.122328,7.934516,8.146183,7.438546,7.87415,8.207063,8.192077
"10338224",8.936845,8.598124,8.639405,8.801372,8.454869,8.414012,8.42081,9.110388,9.187624,9.206812,8.682103,8.783983,8.769888
"10338225",6.913064,5.952383,6.660187,6.000026,6.958979,5.457454,5.453082,5.884923,5.729252,7.433145,5.004529,5.354818,5.731097
"10338226",4.931789,4.92993,4.717236,5.400579,4.954721,4.678593,4.794374,4.999354,5.104244,5.042649,4.896225,5.09805,4.991345
"10338227",6.277282,5.471272,6.149606,5.529246,5.664147,5.277767,5.800097,6.022523,5.75944,5.839571,5.987804,6.135252,5.869691
"10338228",8.818539,8.612709,8.870712,8.604388,9.034284,8.621449,8.621948,8.793606,9.001307,9.153911,9.056264,9.03944,8.706875
"10338229",5.110674,5.041762,5.395998,5.556887,4.942532,5.374224,5.516308,5.324111,4.477777,4.830293,4.970983,4.996977,5.574825
"10338230",4.618249,4.390131,3.816112,4.936339,4.489514,3.82424,3.829903,4.502393,5.338286,4.563334,4.86307,4.692863,5.063123
"10338231",8.82222,8.625539,8.54198,9.122986,9.000262,9.05891,8.766274,8.932386,8.13948,8.92149,8.436077,8.431919,9.02721
"10338232",6.054091,5.821895,6.179808,5.766015,5.75381,5.129848,5.570877,6.28546,7.337665,6.957558,6.387562,6.130447,6.642456
"10338233",4.778792,5.03781,4.936276,4.971075,4.606766,4.657064,4.955708,5.469601,5.150908,5.113504,4.857807,5.52126,4.843297
"10338234",5.472432,5.60543,4.705346,4.867795,4.920471,4.65491,4.182338,6.096297,5.408156,5.24284,4.782744,5.522551,4.723958
"10338235",5.139638,4.885616,5.186133,5.39379,5.126671,5.117948,5.24185,5.531405,5.176395,5.532381,5.584258,5.677603,5.077508
"10338236",4.838577,4.321105,4.667472,4.984943,5.139995,4.33023,5.062304,5.341517,5.068167,5.664039,4.705798,4.937914,5.063196
"10338237",7.845465,7.89525,7.668526,7.573218,7.62776,8.184422,8.205185,7.28826,7.305856,7.684738,7.597063,7.768938,7.842548
"10338238",5.288188,5.807625,5.395138,5.691231,5.340162,5.049874,5.703875,5.709127,5.854398,5.690015,5.926057,5.962498,5.419036
"10338239",7.120851,6.881604,6.801256,6.833078,6.109414,6.80249,6.836693,7.246674,6.687767,7.012199,6.668312,7.225505,8.551549
"10338240",5.065824,4.712855,4.948427,4.903808,4.681811,4.823728,5.037036,5.249552,5.763289,4.832732,5.442127,5.194665,4.993349
"10338241",4.527033,5.145392,4.576178,4.675924,4.668939,4.082669,4.45643,5.322037,4.258339,4.611619,4.177628,5.320064,5.2558
"10338242",5.886535,6.038184,5.348991,6.071383,5.396483,5.071065,4.253512,6.230768,6.219938,5.825466,5.740415,6.70878,5.914909
"10338243",4.320591,4.956117,5.140343,4.269248,4.86903,5.576225,5.414588,5.188251,4.390085,3.993059,4.761995,4.021227,4.073869
"10338244",10.63924,10.31554,10.5143,10.38473,10.69646,10.48416,10.35673,10.40987,10.06443,10.37526,10.22441,10.35252,10.43142
"10338245",3.25557,3.353448,3.321598,3.477229,3.321289,3.252579,3.327003,3.458698,3.450014,3.456595,3.518897,3.326312,3.377589
"10338246",5.500961,4.68181,5.182834,4.795729,5.091606,4.920771,4.711625,4.771077,4.511068,5.588522,5.478307,5.207256,4.793614
"10338247",3.771423,3.929435,3.854658,3.969693,3.675671,3.798991,3.498379,3.87519,3.935719,3.642644,3.726638,3.570459,4.176708
"10338248",4.118832,3.511191,3.617776,3.807653,3.835028,3.773878,3.624487,3.909869,3.807645,4.026684,3.776877,3.828987,3.716694
"10338249",7.055515,6.807322,7.624562,7.309225,7.073619,7.30974,6.964873,7.115494,7.147473,7.597525,7.018509,7.119794,7.113879
"10338250",6.601637,6.684104,6.487132,5.712892,5.703174,5.845832,6.706565,5.807479,7.727809,6.270072,6.788134,6.83524,6.572675
"10338251",9.021653,8.335024,8.737714,8.999204,8.256453,8.40554,8.262699,9.274208,9.288379,9.021586,9.117454,9.41032,8.76055
"10338252",4.057242,4.465042,4.245998,4.1682,3.795295,3.822821,4.089373,4.470071,4.279624,4.767036,4.222441,4.374319,4.297154
"10338253",6.096432,6.093158,6.542412,6.142046,5.920656,6.383882,6.568751,5.622298,6.685669,5.934289,5.740108,6.581106,6.127398
"10338254",8.26513,8.055787,8.3591,8.129234,8.109792,8.478399,8.198752,8.427893,8.721087,8.51785,8.391093,8.44008,8.250394
"10338255",5.567304,4.194421,4.031276,3.74805,3.762368,3.607428,3.665558,3.914546,4.116949,4.385569,4.196362,4.763055,4.261584
"10338256",4.971516,5.283967,5.321357,5.210549,4.781155,3.91892,4.804372,5.479405,5.768187,5.667868,5.555171,6.202524,4.947612
"10338257",7.049775,6.408015,6.990807,7.30531,6.724854,6.830453,6.730785,8.01586,7.385586,7.477304,7.52692,7.955722,6.809116
"10338258",8.70896,8.342103,9.070601,8.826522,8.111207,8.036224,8.327671,9.170268,9.329965,8.657855,9.260415,9.172156,7.957035
"10338259",4.664458,4.584437,4.395475,4.360937,4.552856,4.300344,4.605323,5.052667,4.726619,4.33108,4.393985,4.767454,4.720368
"10338260",5.135517,5.326888,5.194674,5.402745,5.441046,4.165658,3.942168,5.204912,6.109406,5.162626,5.456439,6.028344,5.61602
"10338261",4.304252,4.30878,4.012854,4.044361,4.260626,4.196644,3.981153,4.462258,4.224423,3.908293,4.39165,4.277676,4.297661
"10338262",3.685695,3.735762,3.791034,3.800287,4.194919,3.875354,3.756456,4.303208,3.713013,3.991791,3.916396,3.882551,3.961035
"10338263",6.355711,5.702314,5.886733,6.224743,5.632013,5.907758,5.812278,7.460532,7.562656,6.683399,7.431506,7.474048,6.858106
"10338264",4.186406,3.869668,4.181906,4.252813,4.297713,3.90086,4.1737,3.80935,3.941724,4.525511,4.274755,4.414154,4.21573
"10338265",5.903273,5.910557,5.840032,6.051462,6.269781,6.202337,6.057672,5.990736,6.212462,6.035849,6.660176,6.452134,6.545246
"10338266",3.892014,3.6118,3.91154,3.809716,3.776223,4.003347,3.907607,4.384492,4.335098,3.892984,3.746916,4.183613,3.655558
"10338267",4.735965,5.063178,4.966491,5.044472,4.573884,4.850727,4.838011,6.024218,4.912182,5.61119,5.430427,5.053529,4.666593
"10338268",5.205908,6.22134,5.942258,5.26197,5.320618,5.278634,5.144178,5.071778,5.502391,4.715379,5.02163,5.088783,5.738273
"10338269",3.855869,3.938897,4.265246,4.055101,3.847796,3.966934,3.999794,4.400824,4.119051,4.150246,4.028797,4.308681,4.014553
"10338270",4.167767,4.210171,4.14138,3.96476,4.035848,4.321917,4.050616,4.510371,4.156194,3.845253,4.12162,4.242307,4.208278
"10338271",5.35846,5.421759,4.94758,4.912812,4.876379,4.511005,5.164651,6.380428,5.279238,5.050811,5.570876,6.28816,5.13009
"10338272",7.421705,7.022053,6.983925,7.173438,7.464165,6.279009,6.609365,7.396751,6.710683,7.091661,7.604293,7.264178,6.693507
"10338273",7.144643,6.827089,7.41105,7.748818,6.906891,6.324035,6.793638,7.871294,8.205827,7.740709,7.633842,7.522631,6.965056
"10338274",5.984023,5.951826,5.932352,5.797028,5.095053,5.713387,5.634281,6.119076,5.769685,6.078768,5.729562,5.577651,5.870558
"10338275",6.993773,7.350359,7.183968,7.173932,6.675786,7.532813,7.709289,6.967641,6.917649,6.780871,6.930621,6.734839,7.909676
"10338276",5.441818,5.811011,5.522926,5.364492,5.657556,5.452038,5.719292,5.944982,6.067056,5.075754,5.323139,5.848999,5.082206
"10338277",8.855308,8.431218,8.174657,8.50925,8.388925,8.323698,8.183898,8.906729,8.571238,9.015764,8.608402,8.710728,7.997035
"10338278",3.824678,3.948718,3.825879,3.841541,3.714708,3.630816,3.836793,4.074607,4.173314,3.617154,4.067192,3.832883,4.243008
"10338279",5.940097,5.756585,6.189469,5.795756,5.738761,5.149916,5.210667,5.650273,6.294631,5.68514,6.004445,6.175328,7.38867
"10338280",11.73487,10.90235,11.39625,9.727955,11.46877,9.683468,9.408031,10.00702,9.386343,11.76289,9.679444,9.626694,10.05245
"10338281",7.005598,6.074299,6.686961,6.26963,6.395614,6.646818,6.914944,6.884187,6.669528,7.029208,6.515819,6.591011,6.44082
"10338282",9.35703,9.134615,9.714172,8.929263,9.188885,9.697413,9.77913,8.798232,9.64465,8.939899,9.561322,9.18122,9.556809
"10338283",10.66184,10.4363,10.52825,10.6811,10.69531,10.46183,10.39607,10.39572,10.06427,10.70088,10.08639,10.35185,9.992404
"10338284",5.61464,5.669736,5.275403,5.518132,5.384998,5.524945,5.250336,5.146889,5.292855,4.981021,4.298384,5.489687,6.008193
"10338285",4.930669,5.261916,5.355019,5.541585,5.320483,5.20131,5.676798,6.277724,5.371582,5.75743,5.174897,5.708149,5.646465
"10338286",9.051976,8.77463,9.085237,9.088064,9.351616,8.62468,9.072561,9.428299,9.106584,9.04818,8.800453,9.177425,8.766905
"10338287",5.570539,5.932651,5.240111,6.124799,5.264856,5.7254,5.15521,6.518764,6.444727,6.781624,6.328949,6.786873,5.584333
"10338288",4.511839,4.799985,4.870846,5.37757,4.444848,4.728539,4.800195,5.492461,5.357627,5.637213,5.698278,5.919449,4.689832
"10338289",6.793585,5.339551,5.77875,6.24251,5.997884,5.473362,5.436683,6.289206,6.720192,6.293754,6.350691,6.370593,6.780459
"10338290",7.241769,8.029314,7.819032,7.651048,7.099303,6.964775,7.246524,7.734829,8.423216,6.767268,7.635756,7.934365,7.925377
"10338291",6.131995,5.585208,5.531402,5.361184,5.193897,4.737617,5.433661,5.909078,6.079412,6.27121,6.807702,5.75308,6.107418
"10338292",10.06395,9.626643,9.747129,9.957443,9.620613,9.787429,9.654287,10.2404,9.866993,9.904574,10.03032,10.02225,9.907878
"10338293",5.015801,5.213609,4.533874,5.680116,5.024338,4.626573,5.155676,5.435985,4.968131,5.251973,5.704202,5.21797,5.118687
"10338294",8.087767,7.754479,7.589709,7.782642,7.650767,7.867223,7.39055,7.719869,7.692783,7.695909,7.804965,7.641682,7.903024
"10338295",8.891145,9.135654,8.354581,8.789935,8.966606,9.294142,9.074656,9.033157,7.935821,8.694132,8.096166,8.434048,8.580566
"10338296",4.832561,4.28621,4.621513,4.565394,4.605762,4.825335,4.362114,4.591299,4.890544,5.313321,4.757083,4.932129,4.11832
"10338297",6.301274,6.381911,6.013606,6.618684,6.258584,5.945625,6.09098,6.983008,6.34265,6.412924,6.636412,7.00551,6.559262
"10338298",11.38599,11.19934,11.42166,11.38722,11.47847,11.23837,11.34262,11.2525,11.01538,11.57446,11.30464,11.38713,11.28034
"10338299",5.361351,5.435282,5.494589,5.336346,4.985287,5.327502,5.094213,5.083825,5.487994,5.520718,5.282916,6.076359,5.4264
"10338300",5.954505,6.366553,6.241812,5.48378,5.50774,6.062582,6.115005,6.098567,6.679026,6.648437,6.407422,6.434126,5.834208
"10338301",4.273374,4.493689,4.497367,4.518685,4.585947,4.716119,4.621605,4.192032,4.938843,4.494945,4.627799,4.426525,4.332213
"10338302",5.797186,5.630043,5.467813,5.457769,5.32719,4.476597,4.835456,6.510173,5.502856,5.546983,5.607734,6.239909,5.388274
"10338303",4.78933,4.322494,4.517943,4.597432,4.340226,4.190781,4.057423,5.107163,4.256073,6.086173,4.40122,4.976828,4.938068
"10338304",4.952324,5.101464,4.645061,4.934157,5.156193,4.482677,5.090812,6.439879,4.775911,5.096433,5.59093,5.535774,5.352634
"10338305",5.368152,5.853569,5.711748,5.648202,5.698325,5.123025,6.196161,5.046234,6.587168,5.816954,6.286913,6.1429,5.675483
"10338306",8.845805,8.457769,8.758681,8.709868,8.317729,8.346502,8.578771,8.894522,8.544701,8.961596,8.83972,8.39081,9.325271
"10338307",5.15884,5.615349,5.170308,5.599662,5.071821,4.968449,4.617186,5.608671,5.255537,5.629493,5.67171,5.486862,5.027551
"10338308",5.79135,4.675284,5.220522,6.317297,6.187521,4.959502,5.245526,5.734606,5.932699,6.02113,6.25291,6.446414,5.60906
"10338309",4.177045,3.736104,3.959054,3.753255,3.821421,3.964134,3.724841,4.007081,4.040583,3.772722,3.874526,3.887874,3.739449
"10338310",5.823354,6.478209,6.086569,6.39107,6.164235,6.558753,6.294436,6.214608,5.744636,5.923352,5.96063,6.454555,6.283356
"10338311",8.235435,8.5464,8.516638,8.161664,8.366317,8.807513,8.892054,8.18963,8.28997,8.273229,8.684716,8.227547,9.02372
"10338312",6.441528,6.076241,5.2485,5.35155,5.237616,5.6067,5.419729,5.770826,5.399477,5.479907,6.177575,6.109603,5.283785
"10338313",4.1933,3.922254,3.897521,4.140714,3.880177,4.004453,3.919427,3.899433,4.066444,3.65379,3.805506,3.897224,3.653521
"10338314",6.968086,6.018561,7.555942,6.351255,7.140182,7.092501,7.282397,7.031348,7.362564,7.499518,6.706287,7.038454,7.040648
"10338315",10.54801,10.43264,10.27375,10.51359,10.44374,10.69944,10.5806,10.49817,10.10007,10.41188,10.03705,10.29483,9.896479
"10338316",7.411117,7.04627,6.491253,6.737284,7.208612,6.953101,7.217811,7.445032,6.248882,7.242518,6.434375,6.718561,7.016171
"10338317",11.3996,11.68911,11.67515,11.37805,11.05268,10.88155,11.4868,11.17028,12.2415,11.27058,11.83423,11.65823,11.81631
"10338318",6.641665,7.183507,6.846571,6.699964,6.399148,6.445524,7.021157,7.268491,7.431264,7.288311,6.757582,6.564921,6.082969
"10338319",6.541809,6.76053,5.355255,6.72261,5.844719,6.334613,6.384984,6.804479,6.562511,6.330262,6.490968,6.721481,6.329373
"10338320",6.810277,7.383566,6.625979,6.355147,7.212418,7.18561,7.754299,7.666357,7.488847,7.308477,6.277391,6.719125,6.670068
"10338321",5.496931,5.031513,5.619612,5.398993,5.4308,4.988094,5.343036,5.83771,6.092215,5.249628,5.901872,6.119902,5.843597
"10338322",8.130176,8.004738,7.914932,8.703992,7.745854,8.043128,8.032827,8.353993,7.988434,8.054454,8.127652,8.409627,7.305874
"10338323",4.367836,4.403759,4.115427,4.404638,4.508076,4.381694,4.681444,4.737677,4.936465,4.394319,4.39959,4.619817,4.989199
"10338324",5.747176,5.965308,5.700503,5.829522,5.683263,5.158795,5.340553,6.324301,6.114743,6.324646,5.901661,6.142576,6.065295
"10338325",7.928225,8.344465,7.804319,7.73872,8.030407,7.972255,7.931995,7.658517,8.324305,7.792428,8.041107,8.282252,7.845146
"10338326",7.780275,7.735079,7.781917,7.699597,7.53898,7.626092,7.845493,7.621099,8.276323,7.434938,7.980929,7.829209,7.956444
"10338327",8.699888,9.051232,8.181891,9.093731,8.837638,9.253626,9.284558,9.208262,8.535693,9.006202,8.326655,8.293397,8.696327
"10338328",3.306048,3.511498,3.593197,4.061033,3.919406,4.025267,3.31681,3.615887,3.887738,3.333336,3.329241,3.278397,3.445337
"10338329",6.756168,5.558496,5.803322,6.073205,6.08345,5.788599,5.344069,5.873894,5.893586,6.707104,6.063441,6.217999,6.716029
"10338330",7.633288,7.545293,7.74824,7.515487,7.712686,7.751086,7.580039,7.08217,7.54409,7.982244,7.700993,7.658189,7.477029
"10338331",7.450081,6.979589,7.306499,6.697039,7.158314,7.065205,7.027493,7.091764,7.260058,7.231957,7.218342,7.307941,6.959187
"10338332",5.591389,5.720284,4.393273,6.326941,4.895873,5.125651,4.003714,6.527394,5.951404,5.883167,4.265589,6.389709,5.264183
"10338333",4.908233,5.424634,5.616561,5.291741,5.589218,5.934057,5.226674,5.259494,5.780256,5.502062,5.948545,5.235253,5.086128
"10338334",7.837892,7.884394,8.481089,8.033991,7.58547,7.853906,7.999708,8.030779,8.147242,7.798447,7.939401,8.227182,7.724015
"10338335",4.120112,4.303977,3.921455,4.147711,4.061243,3.887466,3.931801,4.342179,4.862029,4.166582,4.085371,5.02675,4.098738
"10338336",4.645383,4.108946,3.813008,3.76784,4.34914,3.836234,3.738065,4.423805,4.155651,4.660638,4.765657,4.964265,4.941135
"10338337",3.74918,3.816852,4.597112,3.88725,4.013469,4.147904,4.02691,3.776736,4.540699,4.033204,4.300607,4.154447,4.202031
"10338338",4.024183,4.320709,3.854472,4.732629,4.531892,3.796523,3.931816,4.458048,4.007292,4.828994,3.996447,4.547156,4.131623
"10338339",10.23575,10.29859,10.46653,10.71746,10.49021,10.34827,10.40406,10.30868,9.978859,10.47349,9.730748,10.07775,9.54122
"10338340",5.819062,5.210733,5.253889,5.611981,5.068843,5.11642,4.996303,5.489572,5.958062,5.538768,5.999355,5.513585,4.928827
"10338341",6.291709,6.432982,6.472152,5.985925,6.143247,6.210767,6.789755,5.702582,6.272543,6.061718,6.124915,6.185641,6.542205
"10338342",3.783442,4.139998,3.761466,3.65588,3.744149,3.709617,3.754694,3.750195,4.112411,3.83856,3.812232,3.709474,3.947998
"10338343",3.529219,3.454998,3.595441,3.48038,3.488037,3.598731,3.698377,3.783326,3.847984,3.660329,3.450176,3.790812,3.890518
"10338344",10.22459,10.36312,10.33613,10.45742,10.37989,10.40896,10.35297,10.53417,10.08502,10.21897,10.1542,10.3728,10.03333
"10338345",6.430215,6.730695,5.174668,5.35633,5.601155,5.585333,5.909423,6.845908,6.766818,5.929703,5.908852,6.441774,5.530609
"10338346",8.077754,7.426269,7.416029,7.653918,7.34113,7.662344,7.674554,7.2255,7.526721,7.212435,7.722049,7.778737,8.064342
"10338347",10.08916,10.34394,10.26581,10.60723,10.50751,10.74762,10.80138,10.08964,9.387311,10.04611,9.4859,9.728474,9.221956
"10338348",7.844815,7.862316,7.831296,7.977837,8.328418,8.24843,8.113624,8.206417,6.673461,7.810596,7.432629,7.318585,7.847429
"10338349",7.158863,6.903805,6.577549,7.46503,6.506623,5.907007,6.132851,7.478957,7.342185,7.035691,7.454207,7.661821,6.098372
"10338350",7.372409,7.617949,7.662864,7.220567,7.497861,7.711969,7.636414,7.46993,7.645003,7.562225,7.712387,7.50483,7.634506
"10338351",4.919477,5.233691,5.218101,5.265552,4.821814,4.964263,5.742574,4.980897,5.50226,5.353884,5.258146,5.521074,5.189455
"10338352",5.13704,4.530353,5.095425,4.462496,4.906018,5.583107,5.640748,5.728974,5.585753,4.874945,4.702101,5.150081,5.410334
"10338353",10.31076,9.610053,9.469799,9.396086,9.487983,9.605016,9.642315,10.11905,10.08695,9.597143,9.824866,9.939775,9.077332
