"probe_id","mgi_symbol","GSM5429757","GSM5429758","GSM5429759","GSM5429760","GSM5429761","GSM5429762","GSM5429763","GSM5429764","GSM5429765","GSM5429766","GSM5429767","GSM5429768"
"10383342","0610009L18Rik",7.482327,7.488512,7.562514,7.5316,7.492608,7.589458,7.436828,7.469357,7.672715,7.624007,7.852467,7.986197
"10506054","0610025J13Rik",6.191211,6.317879,6.361583,6.446812,6.54287,6.287395,6.401684,6.294477,6.479515,6.247351,6.393617,6.3494
"10539104","0610030E20Rik",8.085659,8.128592,8.018068,8.02726,8.073456,8.397897,8.40407,8.315495,8.645535,8.376648,8.405533,8.364845
"10572960","0610038B21Rik",7.099939,6.952095,6.985939,7.122668,6.881369,6.913023,6.895471,7.675227,7.496949,7.899374,7.477733,7.574143
"10478407","0610039K10Rik",4.672325,4.723021,4.661663,4.841244,4.903549,4.935072,4.621637,4.699786,5.097026,4.899156,4.853338,4.788093
"10527184","0610040B10Rik",5.903468,5.975184,5.898451,5.922325,5.793832,5.970594,5.957817,6.051483,6.168871,6.008608,5.61376,6.000004
"10399224","1110002L01Rik",7.352605,6.950997,7.384142,7.393708,7.218282,7.476627,7.056883,7.259747,7.014198,6.962235,7.486951,7.264559
"10556576","1110004F10Rik",8.536226,8.51466,8.571233,8.383441,8.764973,8.255579,8.248155,8.320479,8.113644,8.008219,8.315751,8.080699
"10533003","1110006O24Rik",6.793177,6.875804,6.516865,6.725333,7.065437,7.024538,6.783579,6.966468,6.977931,6.93759,6.989495,6.946507
"10492556","1110032F04Rik",5.496653,5.541927,5.342506,5.508328,5.561641,5.536348,5.326354,5.529687,5.576023,5.664106,5.544979,5.561051
"10425024","1110038F14Rik",7.711735,8.154819,7.81064,7.729189,7.959811,7.550632,7.711804,7.803102,7.654248,7.723599,7.773724,7.685036
"10466676","1110059E24Rik",6.958724,7.019845,7.51252,7.363463,6.876935,6.874108,6.962662,7.057797,6.739901,6.929495,6.759147,6.563731
"10597913","1110059G10Rik",5.986775,5.865425,6.403983,6.063351,5.930348,6.012146,6.113582,6.164359,6.079868,6.271067,6.076902,5.939515
"10516238","1110065P20Rik",8.207801,8.393384,8.305828,8.13589,8.187953,8.191155,8.120752,8.360247,8.506764,8.456615,8.458035,8.3293
"10582196","1190005I06Rik",6.592154,6.383153,6.19015,6.027955,6.526673,6.20927,6.339683,6.538537,6.567809,6.433211,6.473105,6.482318
"10519181","1500002C15Rik",7.051588,6.991934,6.937865,7.027924,7.047296,7.106971,7.121003,6.977837,7.211931,7.032428,7.027192,7.179307
"10568601","1500002F19Rik",4.406808,4.42165,4.528491,4.69587,4.753653,4.530577,4.814068,4.267116,4.52711,4.467843,4.857612,4.604883
"10532892","1500011B03Rik",6.803473,6.929031,6.804152,7.022796,6.909186,6.751418,6.794049,6.876318,7.05857,7.025266,6.942825,6.826248
"10461975","1500015L24Rik",4.35296,4.436656,4.295564,4.663776,4.344712,4.396007,4.46685,4.258451,4.345879,4.129252,4.453698,4.38508
"10441919","1600012H06Rik",7.324549,7.567907,7.490294,7.419259,7.421896,7.615635,7.537804,7.966902,7.699646,7.791714,7.629365,7.783353
"10552252","1600014C10Rik",8.178307,8.012403,7.942107,7.901275,7.934373,7.907853,7.903416,7.67236,7.275793,7.540114,7.89329,7.805227
"10451195","1600014C23Rik",5.377172,5.362433,5.384365,5.394722,5.538773,5.512453,5.423026,5.337001,5.329836,5.516616,5.220364,5.581959
"10585823","1600029O15Rik",6.919494,7.024698,7.115284,7.181728,6.79402,6.857107,6.286654,6.745592,6.811216,6.778736,6.253544,6.554193
"10419140","1700001F09Rik",4.401145,4.604385,5.970002,6.550112,4.769407,5.112781,4.461824,4.053572,4.256214,4.194497,4.12095,4.201182
"10345228","1700001G17Rik",5.86175,5.985541,5.757369,5.945374,6.164432,5.900223,6.001575,5.830761,6.044331,6.047803,5.849317,6.245861
"10535720","1700001J03Rik",6.360787,5.775538,5.921055,6.077049,5.964051,5.756578,5.499632,5.765287,5.913217,5.641958,5.780962,5.757106
"10584524","1700001J11Rik",4.805177,4.150757,4.593336,3.784152,4.621576,3.519443,4.297961,3.962229,3.905383,4.304718,4.277626,4.32692
"10402608","1700001K19Rik",6.390574,5.782205,5.802103,5.929415,5.964489,6.00315,5.875673,5.915226,5.973958,5.981277,6.169922,5.913857
"10468513","1700001K23Rik",5.231613,5.32551,5.378836,5.167699,5.325211,5.357696,5.503879,5.334944,5.28242,5.283161,5.387807,5.451706
"10430993","1700001L05Rik",7.477337,6.039671,6.076842,5.970802,5.955812,6.14963,6.281535,5.901515,6.122988,5.953327,5.912776,6.156512
"10481499","1700001O22Rik",8.752624,8.631039,9.266186,8.171867,8.785873,9.049007,8.242678,6.737783,6.590102,6.417977,8.674827,7.410552
"10539358","1700003E16Rik",6.254412,5.4279,5.052039,4.985732,4.945115,5.051674,5.23056,4.770658,5.242689,4.914865,4.999829,4.999621
"10600746","1700003E24Rik",6.044902,5.482118,5.601152,5.994209,5.590915,5.437351,5.242188,5.159336,5.380929,5.334323,5.44099,5.381644
"10477551","1700003F12Rik",6.886878,7.159176,6.572177,6.861177,7.084282,6.833683,6.76464,6.859046,7.163154,7.229192,6.957215,7.241109
"10501953","1700003H04Rik",4.253085,3.991431,4.047717,3.986759,4.135052,4.227567,3.973714,3.876183,3.792594,3.97819,4.040759,3.861506
"10459799","1700003O11Rik",5.503208,5.566818,5.595415,5.617325,5.948726,5.744627,5.771007,5.588606,5.548951,5.482559,5.427173,5.718078
"10501942","1700006A11Rik",4.740836,3.674808,3.902937,3.885471,3.556982,3.789185,3.673823,3.526013,3.755909,3.595565,3.551533,3.512036
"10366645","1700006J14Rik",7.549637,5.771965,5.766031,5.953078,6.007641,5.826903,5.941903,5.650161,5.871752,5.743832,5.896951,5.954423
"10568258","1700008J07Rik",8.173134,8.094229,7.726004,7.858979,8.05965,8.020834,8.02424,7.992025,8.218983,8.169318,8.073555,8.10708
"10562767","1700008O03Rik",6.051611,6.101519,5.900879,6.118811,6.104083,5.945802,6.173421,6.09228,6.067524,6.058533,5.956586,5.958232
"10497181","1700008P02Rik",4.413173,4.312457,4.260458,4.277689,4.328897,4.344217,4.409469,3.921278,4.39599,4.246763,4.209585,4.088206
"10364331","1700009J07Rik",5.700253,4.756314,4.74096,4.732595,4.760269,4.706221,4.794621,4.671721,4.816448,4.786056,4.839466,4.799068
"10503958","1700009N14Rik",8.358801,4.823939,4.685809,4.635211,4.760705,4.771877,5.031459,4.595704,4.876463,4.661765,4.582237,4.654284
"10479074","1700010B08Rik",6.723898,6.090252,6.287508,6.311281,6.196843,5.774431,6.068544,6.070056,6.222755,6.022347,6.103979,6.110611
"10605828","1700010D01Rik",5.289734,4.635631,4.831957,4.667796,4.511366,4.729661,5.038389,4.120559,4.346491,4.507157,4.509547,4.327409
"10441706","1700010I14Rik",6.339368,5.125556,5.321941,4.911889,4.979851,5.003747,4.724271,4.823321,4.739279,4.783812,4.445961,4.70222
"10554650","1700010L04Rik",4.936094,4.894415,4.888942,4.904511,4.881293,4.92094,4.882141,4.892014,5.062915,4.993534,4.97989,4.786385
"10579845","1700011L22Rik",5.257508,5.277128,5.1509,5.446742,5.277873,5.328456,5.195752,5.051017,5.429263,5.242932,5.435088,5.224635
"10537098","1700012A03Rik",5.077191,5.038087,4.871524,5.039032,5.250342,4.948166,5.034997,4.899411,5.15029,4.782371,5.090508,4.964775
"10392476","1700012B07Rik",5.721221,5.17309,4.804059,4.853033,4.84198,5.062221,5.159152,4.843693,4.949926,4.823359,4.911475,4.968097
"10590962","1700012B09Rik",4.442741,4.635517,4.297134,4.30998,4.603985,4.3007,4.501833,4.33924,4.287558,4.268978,4.362046,4.306851
"10547697","1700013D24Rik",5.42404,5.681885,5.678242,5.87327,5.884875,5.868093,5.507701,5.50741,5.580567,5.755325,5.702061,5.804145
"10509277","1700013G24Rik",7.124972,5.624259,5.463675,5.620102,5.494941,5.543172,5.466123,5.38916,5.692939,5.495543,5.583945,5.509385
"10604643","1700013H16Rik",3.894502,3.719488,3.843527,3.709856,3.770436,3.821249,3.773587,3.648027,3.649805,3.798506,3.800879,3.765043
"10531894","1700016H13Rik",6.478073,5.021088,4.783959,4.828026,5.001607,4.833843,5.022211,4.931777,5.040213,4.948565,4.82459,4.950222
"10593913","1700017B05Rik",6.617409,6.662398,6.433081,6.502093,6.659027,6.417048,6.589496,6.651475,6.67416,6.735301,6.637249,6.771073
"10497937","1700017G19Rik",4.785872,4.864732,4.609058,5.068536,4.86981,4.660368,5.184096,4.834799,5.076873,4.834949,4.863289,4.823679
"10366131","1700017N19Rik",5.578587,4.323203,4.385244,4.203721,4.348922,4.515241,4.368217,4.172819,4.124684,4.250979,4.174863,4.107284
"10408525","1700018A04Rik",4.685106,4.565589,4.694757,4.672364,4.673445,4.78424,4.804004,4.51217,4.655318,4.589615,4.622022,4.57195
"10582221","1700018B08Rik",6.571813,6.353554,6.168754,6.37268,6.559731,6.493615,6.499609,6.208672,6.431174,6.370234,6.306885,6.42309
"10498002","1700018B24Rik",7.261452,4.957404,5.064819,4.83631,5.03158,4.761749,4.762222,4.865537,5.066205,4.690876,4.807451,4.716769
"10527427","1700018F24Rik",5.216657,5.09377,5.084486,5.29957,5.165019,5.301118,5.242782,4.879677,5.153105,5.148755,5.025347,5.256482
"10354534","1700019A02Rik",4.78216,4.165069,4.162966,4.114565,4.21546,4.035454,3.963235,4.008475,4.120207,4.010584,4.248345,3.906297
"10354529","1700019D03Rik",7.305249,5.545958,5.552839,5.4303,5.21604,5.650329,5.242233,5.262123,4.7482,4.87487,5.255071,5.20024
"10401950","1700019M22Rik",4.790373,4.14368,4.120132,4.552114,4.146824,4.092966,4.386547,4.01624,4.273232,4.025747,4.295457,4.239768
"10476130","1700020A23Rik",7.339393,6.169882,6.028347,6.283019,6.264914,6.182404,6.323293,6.037445,6.217635,6.401226,6.11233,6.277042
"10379685","1700020L24Rik",6.088046,6.099127,6.003928,5.971535,5.923387,5.883223,5.833942,5.88101,5.983928,5.871629,5.906985,5.94466
"10362064","1700020N01Rik",5.850037,5.498386,5.204376,5.566707,5.337914,5.489671,5.084151,5.152251,5.291419,5.31175,5.424403,5.356842
"10599948","1700020N15Rik",4.89174,4.48901,4.19359,4.754773,4.400989,4.773766,4.504761,4.377731,4.45413,4.336928,4.480629,4.46525
"10520247","1700022A21Rik",6.893238,6.896555,6.718794,6.955997,6.908408,6.732708,6.757952,6.736507,6.808124,6.848145,6.652596,6.798297
"10414234","1700024B05Rik",5.043267,4.956508,6.248697,6.548966,5.206694,5.540681,4.945373,4.632866,4.780292,4.725298,4.616143,4.835554
"10418812","1700024G13Rik",6.012856,5.382071,5.225463,5.318348,5.325827,5.333148,5.236568,5.188526,5.270905,5.200934,5.194287,5.366833
"10358717","1700025G04Rik",11.44003,11.60935,11.45128,11.45262,11.52519,11.65851,11.50915,11.67733,11.5435,11.37877,11.38716,11.61725
"10365282","1700028I16Rik",5.945382,5.840367,5.727584,6.082332,5.91025,5.98784,6.055699,5.884406,6.069954,5.97924,6.037088,5.86822
"10562736","1700028J19Rik",7.700554,6.729279,6.172248,6.530467,6.649208,6.620846,6.557947,6.427033,6.437858,6.397898,6.257854,6.190802
"10411353","1700029F12Rik",5.952009,5.142758,5.303475,4.891981,5.099985,5.022043,4.973572,4.64675,4.776958,4.931274,4.516033,4.71469
"10577179","1700029H14Rik",7.679299,5.95077,5.783991,5.543598,5.882306,5.747016,5.900635,5.65918,5.906614,5.904884,5.907187,5.816283
"10509049","1700029M20Rik",5.652403,5.05449,4.80974,4.861051,4.892446,4.623172,4.66722,4.590027,5.21265,4.732869,4.802946,4.578758
"10394783","1700030C10Rik",5.348121,5.361378,5.079913,5.0992,4.985133,5.486827,5.342509,5.403679,5.077268,5.012759,5.219726,5.077076
"10582014","1700030J22Rik",6.548412,6.151069,6.286005,6.616586,5.9811,6.087645,6.136342,6.160612,6.299877,6.309498,6.178951,6.251179
"10572804","1700030K09Rik",6.795989,6.994755,6.910789,6.57733,6.612297,6.883077,6.952708,6.650356,6.85914,6.670862,6.935057,6.598977
"10606146","1700031F05Rik",5.730402,5.361413,5.634225,6.040918,5.777184,5.6776,5.523803,5.838802,5.999515,6.098057,5.986371,6.2219
"10546098","1700031F10Rik",5.062654,5.261476,4.54543,4.822377,5.02518,5.116563,4.918213,5.019319,5.504663,5.099111,5.167081,5.408991
"10426584","1700031M16Rik",6.432833,4.644767,4.684384,4.973198,4.47927,4.628749,4.725408,4.467317,4.718706,4.62286,4.466013,4.522789
"10455714","1700034E13Rik",6.543578,4.392573,4.001198,4.169804,3.974919,4.12378,4.025111,3.919326,3.723005,3.917703,3.857767,3.876404
"10361135","1700034H15Rik",6.371196,6.742755,6.380214,6.58435,6.541378,6.425493,6.419444,6.303074,6.388061,6.530861,6.420307,6.450346
"10549377","1700034J05Rik",5.300377,4.849979,5.056237,4.806417,4.84197,4.986039,4.775423,4.97254,4.836961,4.755114,4.879605,4.783017
"10437263","1700037C18Rik",6.388823,6.289427,6.215831,6.323308,6.213267,6.519702,6.345332,6.263007,6.296809,6.448634,6.328863,6.423409
"10590433","1700048O20Rik",5.872299,5.711967,5.668549,5.511783,5.9255,5.827832,5.616389,5.969105,5.704834,5.82961,5.854407,5.799444
"10449289","1700049J03Rik",5.206172,5.370008,5.306897,5.138358,5.144251,5.02303,5.28817,5.170862,5.214422,5.221354,5.322671,5.285482
"10369894","1700049L16Rik",7.336723,6.726356,7.1014,7.08341,6.731328,7.260107,6.98741,6.874462,7.055037,6.928923,6.886404,6.920874
"10392035","1700052K11Rik",7.734951,7.909887,7.799227,7.629846,7.817571,7.828297,7.806073,7.661989,7.870844,7.878102,8.004276,7.843539
"10418169","1700054O19Rik",8.72076,9.094722,10.26216,10.44143,9.304214,9.814613,9.357687,9.525015,9.123235,9.057536,9.112874,9.272435
"10360832","1700056E22Rik",6.830312,6.806609,6.660266,6.898027,7.080916,6.696745,6.901036,6.657448,6.525872,6.292946,6.797378,6.65507
"10501744","1700061I17Rik",4.284291,4.226814,4.711413,4.584349,4.47075,4.63224,4.440081,4.408044,4.407314,4.586642,4.701003,4.409643
"10595787","1700065D16Rik",4.457928,4.453659,4.443458,4.55255,4.689935,4.451487,4.518247,4.226364,4.517738,4.50872,4.334022,4.486412
"10346337","1700066M21Rik",7.849553,8.199454,8.075644,8.361349,8.017221,8.121511,7.871094,8.354563,8.261953,8.452693,8.32174,8.271889
"10573281","1700067K01Rik",5.424288,5.514586,5.418752,5.436334,5.224069,5.553403,5.450732,5.150277,5.539577,5.412061,5.762208,5.375014
"10445743","1700067P10Rik",4.403425,4.088236,4.242652,4.17028,3.991463,4.322876,4.007111,4.291191,4.058941,4.210132,4.30418,4.082245
"10532716","1700069L16Rik",5.569753,5.632329,5.442163,5.886567,5.607665,5.692453,5.691309,5.638163,5.602277,5.685509,5.586942,5.697349
"10389062","1700071K01Rik",7.825894,8.146461,8.271237,8.003037,8.139486,7.892767,8.178671,7.455174,7.463877,7.535089,7.498835,7.498034
"10542724","1700073E17Rik",4.878271,5.071049,4.989187,5.273011,5.053327,5.231184,5.042753,5.148427,5.183281,5.171593,5.129827,4.811503
"10481451","1700084E18Rik",6.897305,7.022676,6.807542,6.83446,6.75141,6.697208,6.601815,6.63366,6.860186,6.813255,7.103497,6.848629
"10428066","1700084J12Rik",7.133948,7.275408,7.252936,6.989312,7.180819,7.367669,7.301813,6.926936,6.80546,6.820366,6.697989,6.723807
"10458538","1700086O06Rik",7.704438,7.643809,7.429448,7.475394,7.779661,7.861734,7.729056,7.442427,7.763988,7.64929,7.800572,7.713801
"10430447","1700088E04Rik",7.075419,7.022078,6.954763,7.031742,7.027248,7.073934,7.250418,7.111265,7.035912,6.836606,7.091359,6.983776
"10384685","1700093K21Rik",5.404325,4.154464,4.345858,4.39014,4.235333,4.20465,4.141487,4.165915,4.115695,4.193088,4.088563,4.22421
"10588927","1700102P08Rik",5.891879,5.348757,5.412817,5.178578,5.297506,5.289921,5.274255,5.287557,5.175601,5.425336,5.388474,5.306931
"10519346","1700109H08Rik",7.233907,6.845021,6.924576,6.940587,6.972498,7.17846,7.062265,7.416264,7.376752,7.495931,7.028995,7.301363
"10417498","1700110I01Rik",5.762491,5.475767,5.880214,6.157033,5.393085,5.718543,5.529879,5.376516,5.539911,5.384336,5.747,5.528018
"10365537","1700113H08Rik",5.798683,5.235846,5.85631,5.644016,5.730614,5.8009,5.670336,5.272428,5.369849,5.176799,5.555215,5.403768
"10436206","1700116B05Rik",5.986103,5.864097,6.212924,6.652877,6.344128,6.010451,6.01511,6.275561,6.326817,6.211932,6.216726,6.221967
"10568278","1700120K04Rik",5.945364,5.566128,5.46985,5.340413,5.689297,5.60506,5.579364,5.561443,5.757338,5.757698,5.916486,5.749174
"10451637","1700122O11Rik",4.568332,4.584384,4.473356,4.730655,4.703807,4.533742,4.781356,4.471968,4.557137,4.778224,4.411474,4.588251
"10535027","1700123K08Rik",5.61479,5.552022,5.329868,5.11517,5.386179,5.522831,5.618513,5.442752,5.546104,5.645802,5.409331,5.626362
"10415095","1700123O20Rik",7.329345,7.195206,7.152511,7.2612,7.127791,6.848727,7.091554,7.008173,7.043103,7.128316,6.903959,6.839984
"10583159","1700128F08Rik",4.625942,4.391004,4.401704,4.276602,4.351439,4.505143,4.734031,4.318521,4.450478,4.409327,4.356834,4.417119
"10420472","1700129C05Rik",5.331011,4.382993,4.443534,4.374413,4.173761,4.31914,4.354208,3.890717,4.24158,4.189834,4.094766,4.010559
"10537561","1810009J06Rik",4.431954,4.710475,4.987299,5.193916,4.739667,4.812071,4.68292,4.70418,4.753057,5.025198,4.689354,4.486121
"10382136","1810010H24Rik",7.239618,7.329771,7.135554,7.405325,7.494352,7.215484,7.251337,7.634707,6.696118,6.950109,7.060787,7.215025
"10497086","1810013D15Rik",6.078287,6.306727,6.274574,6.317515,6.30316,6.484059,6.278199,6.255342,6.438455,6.376703,6.341512,6.357334
"10487366","1810024B03Rik",4.765852,4.66635,4.904449,4.781528,4.739009,5.060168,4.822595,4.69515,4.901035,4.88975,4.859749,4.879359
"10603651","1810030O07Rik",7.990021,8.03336,7.792094,7.54655,8.256097,8.313507,8.190881,7.844189,7.851235,7.862368,7.754648,7.689065
"10405820","1810034E14Rik",5.140235,5.248753,4.722263,5.062244,5.558481,5.320608,5.194889,5.081676,4.976256,5.035402,5.213775,5.110083
"10460196","1810055G02Rik",8.296034,8.331189,8.042595,8.125658,8.138409,8.240892,8.196587,8.14518,7.905689,7.947872,8.175694,8.341187
"10491547","1810062G17Rik",5.190383,5.455158,5.345029,5.38417,5.419945,5.147293,5.211604,5.311262,5.280649,5.364041,5.436616,5.528688
"10412978","1810062O18Rik",5.930121,5.913592,6.228848,6.426767,6.107482,6.400916,6.04755,6.026154,6.08754,6.081113,6.039492,6.166801
"10591749","1810064F22Rik",4.238603,4.923861,4.673064,4.634495,4.624388,4.417737,4.379892,4.293749,4.28348,4.516247,4.320629,4.559775
"10376376","1810065E05Rik",4.724149,4.465565,4.590518,4.647189,4.630687,4.43739,4.774196,4.406739,4.532604,4.513523,4.521623,4.394977
"10464772","2010003K11Rik",6.055297,5.914365,5.996102,6.083606,5.751257,6.268456,5.793674,5.804856,5.915317,5.829556,5.962854,5.644162
"10501048","2010016I18Rik",5.412466,5.675208,5.458751,5.621945,5.653872,5.583391,5.380885,5.573715,5.645234,5.904283,5.679996,5.725202
"10601484","2010106E10Rik",4.058593,4.129257,4.298544,4.102683,4.29599,4.196261,4.049879,3.83036,4.08288,4.16949,4.043434,4.213361
"10523293","2010109A12Rik",4.29826,4.219023,4.04453,4.239588,4.328821,4.002028,4.439677,4.195921,4.30927,4.151961,4.167114,3.983614
"10603316","2010204K13Rik",5.655619,5.626673,5.835942,5.752427,5.853528,5.863904,5.448399,5.572006,5.488573,5.437081,5.740951,5.861512
"10561706","2200002D01Rik",6.932771,7.261133,7.010484,7.128969,6.918839,6.99422,7.018219,6.76579,7.073243,7.119167,7.041401,7.061806
"10552000","2200002J24Rik",4.67883,5.009703,5.072874,4.937106,4.781224,4.819969,4.969003,4.868746,4.849383,4.912513,5.023698,4.77713
"10524640","2210016L21Rik",8.755599,8.787692,8.494235,8.436985,8.845804,8.528086,8.724453,8.27925,8.254003,8.195561,8.284969,8.298699
"10529544","2210406O10Rik",5.183219,5.128595,5.186753,5.153526,5.24052,4.900301,5.25133,5.077783,5.453815,5.247655,5.2685,5.288021
"10406364","2210408I21Rik",6.192027,6.277737,6.315685,6.310018,6.346012,6.4137,6.434477,6.622383,6.428096,6.514822,6.432444,6.241806
"10380250","2210409E12Rik",6.33327,6.638403,6.544404,6.683172,6.416647,6.559535,6.253811,6.231005,6.565059,6.469925,6.434634,6.417651
"10444886","2300002M23Rik",5.841276,5.854938,6.142529,5.98817,5.912041,6.02311,5.839638,5.979068,6.24614,6.040645,5.855818,6.082181
"10594377","2300009A05Rik",7.393755,7.3746,7.303208,7.460851,7.259664,7.281816,7.487638,7.467032,7.618225,7.456462,7.636506,7.544046
"10478381","2310001K24Rik",5.02953,5.269615,5.027203,5.089476,5.066552,4.939534,4.901875,5.089144,5.236198,5.285646,5.161829,5.252573
"10513945","2310002L09Rik",9.609066,9.668686,9.687357,9.492514,9.641737,9.716614,9.625071,9.649147,9.752069,9.934307,9.600126,9.574007
"10370777","2310011J03Rik",6.487954,6.407259,6.344583,6.617964,6.458631,6.495074,6.250322,6.312685,6.633681,6.515174,6.509437,6.483668
"10437775","2310015D24Rik",8.629233,8.866975,8.996869,8.848767,9.227005,9.013687,8.915339,8.559725,7.314638,7.72499,8.729428,8.69031
"10551382","2310022A10Rik",9.428943,9.562204,9.444506,9.407247,9.461245,9.536684,9.528684,9.682365,9.61768,9.60191,9.537159,9.608201
"10582664","2310022B05Rik",8.289415,8.443505,8.205141,8.103682,8.461748,8.326896,8.419255,8.412165,8.319879,8.398479,8.522601,8.683558
"10593413","2310030G06Rik",6.931999,6.717804,6.644165,6.654981,6.794964,6.504693,6.866796,7.240961,7.29184,7.287202,6.915951,6.834711
"10376482","2310033P09Rik",7.470292,7.300296,7.349014,7.300159,7.443822,7.359998,7.471133,7.447227,7.379892,7.346046,7.430993,7.29374
"10468213","2310034G01Rik",5.765444,5.888155,5.933991,6.19337,5.906165,5.891746,5.972463,5.983496,6.178382,6.066936,6.141932,6.126116
"10368477","2310057J18Rik",3.925361,3.922801,3.988454,3.988572,3.97725,4.127426,3.926143,3.948714,3.901469,4.003798,3.975042,4.121207
"10568521","2310057M21Rik",8.549749,8.689928,8.727573,8.695344,8.841674,8.609282,8.743931,8.63748,8.868674,8.839649,8.60065,8.561489
"10450614","2310061I04Rik",9.319096,9.447019,9.56456,9.435001,9.425212,9.520941,9.572578,9.107773,9.672213,9.513563,9.434601,9.474735
"10514070","2310067E19Rik",6.440553,6.504416,6.443268,6.246377,6.079563,6.45083,6.481893,6.424817,6.31684,6.724251,6.529299,6.672287
"10432571","2310068J16Rik",7.680698,7.54381,7.486143,7.853677,7.583771,7.559596,7.765291,7.706729,7.960161,7.861862,7.505044,7.813574
"10440655","2310079G19Rik",4.771927,5.131664,5.132889,5.447925,4.817158,5.023844,5.104457,4.903679,5.032374,5.023844,4.873712,5.090258
"10405121","2310081J21Rik",8.468126,8.565863,8.584415,8.58042,8.753185,8.68751,8.779363,8.682099,8.924458,8.905223,8.831558,8.843763
"10502417","2410002F23Rik",6.25496,6.34257,6.439334,6.33215,6.373559,6.365746,6.267746,6.652013,6.541744,6.531495,6.68857,6.486155
"10496742","2410004B18Rik",7.386331,7.28049,7.347273,7.525614,7.626179,7.38661,7.361972,7.419098,7.055174,7.023589,7.581447,7.491388
"10444997","2410017I17Rik",4.909876,5.246357,5.030476,5.221979,5.04258,4.980572,4.963203,5.059594,5.25688,5.008056,5.150566,4.861856
"10399671","2410018L13Rik",5.753736,5.917232,6.540663,6.846484,6.184803,6.213617,5.879709,5.761052,5.69505,5.679883,5.727927,5.725073
"10462088","2410080I02Rik",7.166154,6.993012,7.335778,7.50316,7.455029,7.39626,7.32332,7.240314,7.306141,7.28072,7.277789,7.412281
"10436955","2410124H12Rik",4.49779,4.702192,4.800121,4.954622,4.614891,4.359927,4.531992,4.521302,4.766861,4.800209,4.651834,4.908759
"10450835","2410137M14Rik",5.599294,5.706842,5.567946,5.384477,5.590439,5.525762,5.581757,5.49872,5.340845,5.467194,5.40693,5.430303
"10434248","2510002D24Rik",9.341198,9.250241,8.920134,8.772436,9.374497,9.522284,9.400189,9.060823,9.286763,9.112041,9.044261,9.040985
"10438572","2510009E07Rik",7.85628,8.17761,8.131382,8.069731,8.132086,8.217427,8.140385,7.986204,8.081251,8.025556,8.289002,8.457846
"10510256","2510039O18Rik",8.578688,8.7031,8.617048,8.700934,8.582762,8.659419,8.697444,8.54333,8.837295,8.808996,8.579981,8.847837
"10457223","2610005L07Rik",10.06521,10.04274,10.08179,10.03818,10.0075,10.10115,10.01303,10.36388,10.16217,10.28497,10.05511,10.1561
"10370544","2610008E11Rik",8.102839,8.189888,8.071045,7.757817,8.066078,7.975142,8.052526,8.277912,8.43194,8.538939,8.218061,8.078285
"10364155","2610028H24Rik",6.214793,6.560651,6.376904,6.281261,6.387162,6.305555,6.364124,6.055908,6.277269,6.338207,6.209088,6.265482
"10554712","2610206C17Rik",4.362408,4.161283,4.202802,4.464859,4.360566,3.999346,3.976536,4.090883,4.377724,4.229019,4.191236,4.242197
"10455967","2610318N02Rik",10.48146,6.004209,6.176326,6.135419,5.877803,5.636306,5.548594,5.543674,5.76602,5.676997,5.57577,5.548157
"10532896","2610524H06Rik",5.730201,5.645152,5.883701,5.965919,5.875863,5.722252,5.637639,5.708894,5.469326,5.392583,5.500853,5.359066
"10507551","2610528J11Rik",4.778763,4.610456,4.727451,4.504842,4.647145,4.677879,4.630171,4.687174,5.00181,4.723854,4.63484,4.773136
"10459329","2700046A07Rik",5.004872,5.274793,4.753562,4.938235,5.235414,4.921101,5.23214,4.942305,4.978455,5.1285,4.945679,4.979913
"10396237","2700049A03Rik",7.318072,7.415741,7.32403,7.209332,7.643377,7.397511,7.307617,7.798985,7.69784,7.792922,7.452279,7.577981
"10454326","2700062C07Rik",6.142723,6.065682,6.074486,5.890719,6.142076,6.108689,6.076884,6.421468,6.08838,6.053033,6.178369,5.768374
"10400383","2700097O09Rik",6.229958,6.500015,6.895937,6.649233,6.802584,6.478878,6.657679,6.661655,6.479383,6.808989,6.756746,6.638792
"10447510","2700099C18Rik",11.75766,12.08075,12.41482,11.942,12.26539,12.3725,12.14495,11.34347,10.10005,10.27663,11.92774,11.4709
"10474093","2810002D19Rik",6.985196,7.073576,7.125706,6.864601,6.76526,7.035963,7.007716,7.15028,7.098952,7.173686,7.29048,7.321059
"10376427","2810021J22Rik",5.225876,5.564119,5.237921,5.098439,5.283294,5.017305,5.339653,5.353217,5.54622,5.35465,5.546861,5.415987
"10350848","2810025M15Rik",7.0445,7.261873,6.655822,7.055349,7.049243,6.723365,7.233191,6.980929,7.134982,7.339841,6.991461,7.040545
"10394389","2810032G03Rik",4.361523,4.144855,4.537699,4.623722,4.520011,4.703595,4.592114,4.30293,4.436982,4.268468,4.39519,4.440092
"10387723","2810408A11Rik",6.876583,5.342735,4.981334,4.814501,5.168063,5.277644,5.398801,5.342501,5.203376,5.182268,5.270614,5.043783
"10348000","2810459M11Rik",5.125685,4.842846,4.92888,4.805344,4.912723,4.882314,4.724805,5.008398,5.025636,5.005023,4.877701,4.854018
"10520271","2900005J15Rik",4.874204,5.147151,5.045634,5.08644,5.049838,4.941671,4.817446,4.819648,4.937148,5.006586,4.945704,5.142281
